requested_candidate_set_size,candidate_set_size,condition,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
50,50,c5_linkguard,P0053,T3,32,0,0,0.005805812268587991,P0056
50,50,c5_linkguard,P0054,T1,24,0,0,0.005195364945007864,P0014
50,50,c5_linkguard,P0056,T3,5,0,0,0.014918874845466378,P0097
50,50,c5_linkguard,P0057,T1,13,0,0,0.005589202542046338,P0080
50,50,c5_linkguard,P0058,T2,30,0,0,0.004046396246451666,P0030
50,50,c5_linkguard,P0059,T3,38,0,0,0.004407914447185105,P0109
50,50,c5_linkguard,P0061,T2,3,0,1,0.015909730513456684,P0072
50,50,c5_linkguard,P0062,T3,33,0,0,0.004282845679253989,P0090
50,50,c5_linkguard,P0063,T1,30,0,0,0.004181086848927772,P0035
50,50,c5_linkguard,P0064,T2,25,0,0,0.006316941217948754,P0097
50,50,c5_linkguard,P0066,T1,34,0,0,0.0031622702452884658,P0030
50,50,c5_linkguard,P0067,T2,47,0,0,0.00087682893134783,P0097
50,50,c5_linkguard,P0068,T3,19,0,0,0.008466259400418341,P0119
50,50,c5_linkguard,P0069,T1,46,0,0,0.0,P0085
50,50,c5_linkguard,P0071,T3,41,0,0,0.003851411700642414,P0098
50,50,c5_linkguard,P0072,T1,25,0,0,0.004654203048891401,P0097
50,50,c5_linkguard,P0073,T2,25,0,0,0.005559378343803224,P0109
50,50,c5_linkguard,P0074,T3,35,0,0,0.0043526036874413435,P0010
50,50,c5_linkguard,P0076,T2,31,0,0,0.006255958166591833,P0045
50,50,c5_linkguard,P0077,T3,29,0,0,0.004879909657941978,P0072
50,50,c5_linkguard,P0078,T1,41,0,0,0.0015286472310667588,P0117
50,50,c5_linkguard,P0079,T2,44,0,0,0.002587855921838978,P0109
50,50,c5_linkguard,P0081,T1,45,0,0,0.0009645059500390852,P0056
50,50,c5_linkguard,P0082,T2,30,0,0,0.004332361660044668,P0117
50,50,c5_linkguard,P0083,T3,26,0,0,0.009058211209898562,P0008
50,50,c5_linkguard,P0084,T1,21,0,0,0.003990449616676804,P0080
50,50,c5_linkguard,P0086,T3,37,0,0,0.005891919968568391,P0032
50,50,c5_linkguard,P0087,T1,18,0,0,0.006189752020186248,P0080
50,50,c5_linkguard,P0088,T2,47,0,0,0.0013905399731231967,P0015
50,50,c5_linkguard,P0089,T3,34,0,0,0.005269925759608317,P0032
50,50,c5_linkguard,P0091,T2,23,0,0,0.007265924551125121,P0101
50,50,c5_linkguard,P0092,T3,21,0,0,0.006652576244940972,P0008
50,50,c5_linkguard,P0093,T1,25,0,0,0.003962773977726782,P0117
50,50,c5_linkguard,P0094,T2,46,0,0,0.0010892949768453598,P0045
50,50,c5_linkguard,P0096,T1,27,0,0,0.004846064104410044,P0085
50,50,c5_linkguard,P0097,T2,4,0,0,0.012802438086198539,P0050
50,50,c5_linkguard,P0098,T3,13,0,0,0.009406849158342086,P0057
50,50,c5_linkguard,P0099,T1,27,0,0,0.004043206022433403,P0097
50,50,c5_linkguard,P0101,T3,6,0,0,0.011942042109552818,P0109
50,50,c5_linkguard,P0102,T1,32,0,0,0.0013518199115457523,P0044
50,50,c5_linkguard,P0103,T2,11,0,0,0.010435778051666789,P0097
50,50,c5_linkguard,P0104,T3,8,0,0,0.012249452978462114,P0097
50,50,c5_linkguard,P0106,T2,20,0,0,0.006501748892819144,P0101
50,50,c5_linkguard,P0107,T3,28,0,0,0.0050936945856192035,P0050
50,50,c5_linkguard,P0108,T1,34,0,0,0.0034370354187931683,P0080
50,50,c5_linkguard,P0109,T2,8,0,0,0.012516155513825008,P0072
50,50,c5_linkguard,P0111,T1,39,0,0,0.0008281190488267594,P0056
50,50,c5_linkguard,P0112,T2,46,0,0,0.0011757188036313254,P0097
50,50,c5_linkguard,P0113,T3,48,0,0,0.0,P0051
50,50,c5_linkguard,P0114,T1,40,0,0,0.0,P0097
50,50,c5_linkguard,P0116,T3,24,0,0,0.006807875715498647,P0044
50,50,c5_linkguard,P0117,T1,5,0,0,0.009816632007408161,P0080
50,50,c5_linkguard,P0118,T2,25,0,0,0.005246248890627894,P0072
50,50,c5_linkguard,P0119,T3,8,0,0,0.012297297089402203,P0097
50,50,c6_aggressive_redaction,P0001,T2,25,0,0,0.0030181198597530583,P0115
50,50,c6_aggressive_redaction,P0002,T3,35,0,0,0.0018854076409835423,P0115
50,50,c6_aggressive_redaction,P0003,T1,30,0,0,0.0009646260901181102,P0117
50,50,c6_aggressive_redaction,P0004,T2,30,0,0,0.0027164257278415797,P0080
50,50,c6_aggressive_redaction,P0006,T1,27,0,0,0.0009589185955008162,P0080
50,50,c6_aggressive_redaction,P0007,T2,29,0,0,0.002856135031087013,P0063
50,50,c6_aggressive_redaction,P0008,T3,10,0,0,0.006497689724428423,P0092
50,50,c6_aggressive_redaction,P0009,T1,7,0,0,0.007744839068640359,P0097
50,50,c6_aggressive_redaction,P0011,T3,22,0,0,0.0051652799658013756,P0080
50,50,c6_aggressive_redaction,P0012,T1,12,0,0,0.004759787582630524,P0080
50,50,c6_aggressive_redaction,P0013,T2,50,0,0,0.0,P0023
50,50,c6_aggressive_redaction,P0014,T3,16,0,0,0.005040292007934774,P0080
50,50,c6_aggressive_redaction,P0016,T2,25,0,0,0.003581092533388784,P0063
50,50,c6_aggressive_redaction,P0017,T3,25,0,0,0.0037198763036475507,P0080
50,50,c6_aggressive_redaction,P0018,T1,3,0,1,0.007295534617380863,P0080
50,50,c6_aggressive_redaction,P0019,T2,6,0,0,0.008840013975045791,P0072
50,50,c6_aggressive_redaction,P0021,T1,48,0,0,0.0,P0085
50,50,c6_aggressive_redaction,P0022,T2,31,0,0,0.0012156550275443541,P0080
50,50,c6_aggressive_redaction,P0023,T3,2,0,1,0.01089252001488204,P0063
50,50,c6_aggressive_redaction,P0024,T1,49,0,0,0.0,P0097
50,50,c6_aggressive_redaction,P0026,T3,35,0,0,0.0015867753347472038,P0080
50,50,c6_aggressive_redaction,P0027,T1,49,0,0,0.0,P0080
50,50,c6_aggressive_redaction,P0028,T2,33,0,0,0.002416999859259227,P0115
50,50,c6_aggressive_redaction,P0029,T3,39,0,0,0.002374268242012756,P0019
50,50,c6_aggressive_redaction,P0031,T2,50,0,0,0.0,P0080
50,50,c6_aggressive_redaction,P0032,T3,20,0,0,0.00502192253478982,P0056
50,50,c6_aggressive_redaction,P0033,T1,10,0,0,0.005435583558550845,P0009
50,50,c6_aggressive_redaction,P0034,T2,20,0,0,0.00508022368602315,P0080
50,50,c6_aggressive_redaction,P0036,T1,34,0,0,0.0008760437705875776,P0085
50,50,c6_aggressive_redaction,P0037,T2,21,0,0,0.00459730537908361,P0115
50,50,c6_aggressive_redaction,P0038,T3,9,0,0,0.00665699086340922,P0023
50,50,c6_aggressive_redaction,P0039,T1,9,0,0,0.006172790775966441,P0035
50,50,c6_aggressive_redaction,P0041,T3,33,0,0,0.003296339528175105,P0023
50,50,c6_aggressive_redaction,P0042,T1,26,0,0,0.001037672490905711,P0080
50,50,c6_aggressive_redaction,P0043,T2,32,0,0,0.0010503310215581954,P0092
50,50,c6_aggressive_redaction,P0044,T3,5,0,0,0.008241355934007431,P0023
50,50,c6_aggressive_redaction,P0046,T2,35,0,0,0.0014239851806614942,P0115
50,50,c6_aggressive_redaction,P0047,T3,22,0,0,0.004439189427581823,P0115
50,50,c6_aggressive_redaction,P0048,T1,15,0,0,0.005572634041840692,P0056
50,50,c6_aggressive_redaction,P0049,T2,16,0,0,0.005271436168876131,P0080
50,50,c6_aggressive_redaction,P0051,T1,22,0,0,0.003580684331552275,P0097
50,50,c6_aggressive_redaction,P0052,T2,45,0,0,0.0,P0092
50,50,c6_aggressive_redaction,P0053,T3,26,0,0,0.005108510908833063,P0063
50,50,c6_aggressive_redaction,P0054,T1,43,0,0,0.0,P0030
50,50,c6_aggressive_redaction,P0056,T3,6,0,0,0.008173892377955102,P0092
50,50,c6_aggressive_redaction,P0057,T1,13,0,0,0.005872094609283992,P0080
50,50,c6_aggressive_redaction,P0058,T2,48,0,0,0.0,P0109
50,50,c6_aggressive_redaction,P0059,T3,16,0,0,0.005996247688446614,P0080
50,50,c6_aggressive_redaction,P0061,T2,14,0,0,0.006688568208957154,P0072
50,50,c6_aggressive_redaction,P0062,T3,49,0,0,0.0,P0023
50,50,c6_aggressive_redaction,P0063,T1,16,0,0,0.005718358184582703,P0056
50,50,c6_aggressive_redaction,P0064,T2,11,0,0,0.005667674768285199,P0063
50,50,c6_aggressive_redaction,P0066,T1,44,0,0,0.0,P0115
50,50,c6_aggressive_redaction,P0067,T2,45,0,0,0.0,P0110
50,50,c6_aggressive_redaction,P0068,T3,17,0,0,0.004375442188442498,P0048
50,50,c6_aggressive_redaction,P0069,T1,40,0,0,0.0,P0085
50,50,c6_aggressive_redaction,P0071,T3,18,0,0,0.0041974589711999905,P0023
50,50,c6_aggressive_redaction,P0072,T1,15,0,0,0.004885510469135572,P0085
50,50,c6_aggressive_redaction,P0073,T2,38,0,0,0.0015175178342784342,P0080
50,50,c6_aggressive_redaction,P0074,T3,29,0,0,0.002749153071531006,P0008
50,50,c6_aggressive_redaction,P0076,T2,33,0,0,0.001997627091075708,P0080
50,50,c6_aggressive_redaction,P0077,T3,12,0,0,0.00691325790775865,P0063
50,50,c6_aggressive_redaction,P0078,T1,39,0,0,0.0,P0085
50,50,c6_aggressive_redaction,P0079,T2,43,0,0,0.0,P0080
50,50,c6_aggressive_redaction,P0081,T1,27,0,0,0.0010118185023826104,P0056
50,50,c6_aggressive_redaction,P0082,T2,16,0,0,0.004646737188866958,P0080
50,50,c6_aggressive_redaction,P0083,T3,38,0,0,0.0011221817465611533,P0008
50,50,c6_aggressive_redaction,P0084,T1,27,0,0,0.0011049871028163264,P0080
50,50,c6_aggressive_redaction,P0086,T3,36,0,0,0.002684302542114451,P0063
50,50,c6_aggressive_redaction,P0087,T1,14,0,0,0.004630955759205236,P0080
50,50,c6_aggressive_redaction,P0088,T2,39,0,0,0.0,P0023
50,50,c6_aggressive_redaction,P0089,T3,37,0,0,0.0021392409208485143,P0063
50,50,c6_aggressive_redaction,P0091,T2,30,0,0,0.0017502096687283424,P0023
50,50,c6_aggressive_redaction,P0092,T3,7,0,0,0.008562489786433836,P0008
50,50,c6_aggressive_redaction,P0093,T1,33,0,0,0.0,P0117
50,50,c6_aggressive_redaction,P0094,T2,36,0,0,0.0011663749020494841,P0023
50,50,c6_aggressive_redaction,P0096,T1,19,0,0,0.0022735778773717652,P0085
50,50,c6_aggressive_redaction,P0097,T2,9,0,0,0.005382648713489185,P0075
50,50,c6_aggressive_redaction,P0098,T3,5,0,0,0.008083117982935296,P0080
50,50,c6_aggressive_redaction,P0099,T1,29,0,0,0.0013476600252219917,P0085
50,50,c6_aggressive_redaction,P0101,T3,13,0,0,0.005395034440853892,P0023
50,50,c6_aggressive_redaction,P0102,T1,23,0,0,0.0014216516975075941,P0019
50,50,c6_aggressive_redaction,P0103,T2,8,0,0,0.0067526060314787965,P0023
50,50,c6_aggressive_redaction,P0104,T3,22,0,0,0.004486999598678954,P0063
50,50,c6_aggressive_redaction,P0106,T2,10,0,0,0.00481863075201166,P0018
50,50,c6_aggressive_redaction,P0107,T3,33,0,0,0.0017289047880916844,P0059
50,50,c6_aggressive_redaction,P0108,T1,33,0,0,0.0,P0080
50,50,c6_aggressive_redaction,P0109,T2,5,0,0,0.007890780304716384,P0080
50,50,c6_aggressive_redaction,P0111,T1,29,0,0,0.0008702985338173006,P0056
50,50,c6_aggressive_redaction,P0112,T2,45,0,0,0.0,P0063
50,50,c6_aggressive_redaction,P0113,T3,44,0,0,0.0,P0115
50,50,c6_aggressive_redaction,P0114,T1,35,0,0,0.0,P0097
50,50,c6_aggressive_redaction,P0116,T3,13,0,0,0.007454596274827601,P0115
50,50,c6_aggressive_redaction,P0117,T1,5,0,0,0.009002660809763243,P0080
50,50,c6_aggressive_redaction,P0118,T2,11,0,0,0.005634970384727109,P0019
50,50,c6_aggressive_redaction,P0119,T3,35,0,0,0.0023011970149816987,P0116
50,50,original,P0001,T2,3,0,1,0.02650927730810459,P0046
50,50,original,P0002,T3,1,1,1,0.16125979487694286,P0002
50,50,original,P0003,T1,20,0,0,0.006008346455364277,P0117
50,50,original,P0004,T2,1,1,1,0.043085005717801765,P0004
50,50,original,P0006,T1,11,0,0,0.00775253538873569,P0035
50,50,original,P0007,T2,1,1,1,0.04384717450386037,P0007
50,50,original,P0008,T3,1,1,1,0.17995424645791122,P0008
50,50,original,P0009,T1,2,0,1,0.011177461619191621,P0097
50,50,original,P0011,T3,1,1,1,0.14968826022718631,P0011
50,50,original,P0012,T1,3,0,1,0.020694233581877407,P0080
50,50,original,P0013,T2,1,1,1,0.034286018177349116,P0013
50,50,original,P0014,T3,1,1,1,0.18492189416599134,P0014
50,50,original,P0016,T2,1,1,1,0.04939847763559755,P0016
50,50,original,P0017,T3,1,1,1,0.19198601265354975,P0017
50,50,original,P0018,T1,7,0,0,0.01055470600150926,P0085
50,50,original,P0019,T2,1,1,1,0.046445229216400125,P0019
50,50,original,P0021,T1,19,0,0,0.006051551837036157,P0117
50,50,original,P0022,T2,1,1,1,0.054004164077645,P0022
50,50,original,P0023,T3,1,1,1,0.16531601581521402,P0023
50,50,original,P0024,T1,11,0,0,0.009958038555302593,P0085
50,50,original,P0026,T3,1,1,1,0.1537790487906172,P0026
50,50,original,P0027,T1,35,0,0,0.004116858515505295,P0080
50,50,original,P0028,T2,1,1,1,0.02639104308418677,P0028
50,50,original,P0029,T3,1,1,1,0.1616864117704169,P0029
50,50,original,P0031,T2,1,1,1,0.036826306109334475,P0031
50,50,original,P0032,T3,1,1,1,0.1738115218864687,P0032
50,50,original,P0033,T1,14,0,0,0.007225643828125427,P0097
50,50,original,P0034,T2,1,1,1,0.04314407235912074,P0034
50,50,original,P0036,T1,20,0,0,0.007242571542362087,P0035
50,50,original,P0037,T2,1,1,1,0.04982352289821431,P0037
50,50,original,P0038,T3,1,1,1,0.17424895689038106,P0038
50,50,original,P0039,T1,4,0,0,0.013587241013841034,P0075
50,50,original,P0041,T3,1,1,1,0.15235805432801597,P0041
50,50,original,P0042,T1,15,0,0,0.006642109351233004,P0080
50,50,original,P0043,T2,1,1,1,0.03735472600770931,P0043
50,50,original,P0044,T3,1,1,1,0.17594289015257564,P0044
50,50,original,P0046,T2,1,1,1,0.033422956336776166,P0046
50,50,original,P0047,T3,1,1,1,0.14684579701309214,P0047
50,50,original,P0048,T1,11,0,0,0.009973821930445896,P0056
50,50,original,P0049,T2,1,1,1,0.0479970356379197,P0049
50,50,original,P0051,T1,13,0,0,0.007018702147909617,P0097
50,50,original,P0052,T2,2,0,1,0.036673505767720375,P0085
50,50,original,P0053,T3,1,1,1,0.1615920745252782,P0053
50,50,original,P0054,T1,20,0,0,0.007283716459170378,P0014
50,50,original,P0056,T3,1,1,1,0.17832190993553662,P0056
50,50,original,P0057,T1,7,0,0,0.009378141327440881,P0080
50,50,original,P0058,T2,1,1,1,0.03712690579202194,P0058
50,50,original,P0059,T3,1,1,1,0.14042167451681542,P0059
50,50,original,P0061,T2,1,1,1,0.04838327423585853,P0061
50,50,original,P0062,T3,1,1,1,0.16684268872541583,P0062
50,50,original,P0063,T1,8,0,0,0.009850582018584717,P0035
50,50,original,P0064,T2,1,1,1,0.05256921331849148,P0064
50,50,original,P0066,T1,11,0,0,0.007663891194935254,P0030
50,50,original,P0067,T2,1,1,1,0.04620779173944508,P0067
50,50,original,P0068,T3,1,1,1,0.18417174252765817,P0068
50,50,original,P0069,T1,32,0,0,0.005770484433146676,P0109
50,50,original,P0071,T3,1,1,1,0.15532190922452074,P0071
50,50,original,P0072,T1,10,0,0,0.01383877929713357,P0101
50,50,original,P0073,T2,1,1,1,0.05037212920104349,P0073
50,50,original,P0074,T3,1,1,1,0.1666813763181896,P0074
50,50,original,P0076,T2,1,1,1,0.032019951429232085,P0076
50,50,original,P0077,T3,1,1,1,0.17746183021043566,P0077
50,50,original,P0078,T1,23,0,0,0.005580308691530057,P0117
50,50,original,P0079,T2,1,1,1,0.030624202196284138,P0079
50,50,original,P0081,T1,15,0,0,0.009438034196046793,P0035
50,50,original,P0082,T2,1,1,1,0.04419664676971491,P0082
50,50,original,P0083,T3,1,1,1,0.16346879066716574,P0083
50,50,original,P0084,T1,3,0,1,0.016160721135588266,P0080
50,50,original,P0086,T3,1,1,1,0.19534563008346534,P0086
50,50,original,P0087,T1,7,0,0,0.014692583546468692,P0035
50,50,original,P0088,T2,1,1,1,0.050672052347682656,P0088
50,50,original,P0089,T3,1,1,1,0.13586721035237573,P0089
50,50,original,P0091,T2,1,1,1,0.03794113172416637,P0091
50,50,original,P0092,T3,1,1,1,0.1416664405794981,P0092
50,50,original,P0093,T1,5,0,0,0.015004390060361784,P0101
50,50,original,P0094,T2,1,1,1,0.04548127794259393,P0094
50,50,original,P0096,T1,15,0,0,0.010095725978197424,P0035
50,50,original,P0097,T2,1,1,1,0.036249576851223285,P0097
50,50,original,P0098,T3,1,1,1,0.17438269396621603,P0098
50,50,original,P0099,T1,13,0,0,0.010289163511089232,P0097
50,50,original,P0101,T3,1,1,1,0.17063638672621956,P0101
50,50,original,P0102,T1,22,0,0,0.004981185385748413,P0044
50,50,original,P0103,T2,1,1,1,0.037971309503068304,P0103
50,50,original,P0104,T3,1,1,1,0.1837951330739805,P0104
50,50,original,P0106,T2,1,1,1,0.03977731731247729,P0106
50,50,original,P0107,T3,1,1,1,0.16136588116886677,P0107
50,50,original,P0108,T1,19,0,0,0.007578171375662145,P0080
50,50,original,P0109,T2,1,1,1,0.03614449610473068,P0109
50,50,original,P0111,T1,13,0,0,0.010428016213069793,P0116
50,50,original,P0112,T2,2,0,1,0.04062997209486263,P0071
50,50,original,P0113,T3,1,1,1,0.15453958014905814,P0113
50,50,original,P0114,T1,34,0,0,0.003632249443906103,P0097
50,50,original,P0116,T3,1,1,1,0.161823738664177,P0116
50,50,original,P0117,T1,3,0,1,0.015429836555334826,P0080
50,50,original,P0118,T2,1,1,1,0.03799323760575024,P0118
50,50,original,P0119,T3,1,1,1,0.15399940766196324,P0119
